#name (cmd = mergePeaks -d given pCREB.fed.mergepeaks.txt pCREB.fast.mergepeaks.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	pCREB.fed.mergepeaks.txt	pCREB.fast.mergepeaks.txt
Merged-chr1-72226595-1	chr1	72226444	72226746	+	8.150000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-72226595-1	
Merged-chr8-36613525-1	chr8	36613379	36613671	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-36613525-1	
Merged-chr13-34002661-1	chr13	34002509	34002813	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-34002661-1	
Merged-chr7-64392192-1	chr7	64392046	64392338	+	12.700000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-64392192-1	
Merged-chr9-74801270-1	chr9	74801063	74801477	+	10.226666	pCREB.fed.mergepeaks.txt	1	Merged-chr9-74801258-3	
Merged-chr6-133905140-1	chr6	133904994	133905286	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr6-133905140-1	
Merged-chr13-16555181-1	chr13	16555035	16555327	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-16555181-1	
Merged-chr7-130574702-1	chr7	130574465	130574940	+	8.670000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-130574705-2	
Merged-chr3-95224506-1	chr3	95224354	95224658	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-95224506-1	
Merged-chr15-97276781-1	chr15	97276630	97276932	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr15-97276781-1	
Merged-chr9-74939401-1	chr9	74939249	74939553	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-74939401-1	
Merged-chr1-195032344-1	chr1	195032193	195032495	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-195032344-1	
Merged-chr9-43540225-1	chr9	43540079	43540371	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-43540225-1	
Merged-chr15-58975745-1	chr15	58975543	58975948	+	10.025000	pCREB.fed.mergepeaks.txt	1	Merged-chr15-58975742-2	
Merged-chr3-40947631-1	chr3	40947469	40947794	+	13.000000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-40947634-2	
Merged-chr7-29989210-1	chr7	29989019	29989402	+	10.190001	pCREB.fed.mergepeaks.txt	1	Merged-chr7-29989215-3	
Merged-chr18-46280981-1	chr18	46280829	46281133	+	9.750000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-46280981-1	
Merged-chr7-127769712-1	chr7	127769560	127769864	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-127769712-1	
Merged-chr5-121334003-1	chr5	121333857	121334149	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-121334003-1	
Merged-chr17-30137428-1	chr17	30137282	30137574	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-30137428-1	
Merged-chr2-165006900-1	chr2	165006749	165007051	+	11.800000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-165006900-1	
Merged-chr11-69765131-1	chr11	69764980	69765282	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-69765131-1	
Merged-chr8-120495755-1	chr8	120495609	120495901	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-120495755-1	
Merged-chr1-127355258-1	chr1	127355106	127355410	+	12.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-127355260-2	
Merged-chr10-128059037-1	chr10	128058885	128059189	+	12.000000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-128059037-1	
Merged-chr7-127745477-1	chr7	127745220	127745735	+	9.785000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-127745478-2	
Merged-chr2-50955674-1	chr2	50955522	50955826	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-50955674-1	
Merged-chr9-48480582-1	chr9	48480436	48480728	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-48480582-1	
Merged-chr2-173044681-1	chr2	173044530	173044832	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-173044681-1	
Merged-chr18-16739485-1	chr18	16739339	16739631	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-16739485-1	
Merged-chr14-52022805-1	chr14	52022653	52022957	+	11.500000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-52022805-1	
Merged-chr13-40913781-1	chr13	40913635	40913927	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-40913781-1	
Merged-chr5-66052980-1	chr5	66052834	66053126	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-66052980-1	
Merged-chr8-70172398-1	chr8	70172235	70172562	+	12.100000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-70172395-3	
Merged-chr2-162931521-1	chr2	162931362	162931680	+	11.424999	pCREB.fed.mergepeaks.txt	1	Merged-chr2-162931524-2	
Merged-chr12-55302693-1	chr12	55302538	55302849	+	11.525000	pCREB.fed.mergepeaks.txt	1	Merged-chr12-55302693-2	
Merged-chr14-54569115-1	chr14	54568969	54569261	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-54569115-1	
Merged-chr17-64645356-1	chr17	64645210	64645502	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-64645356-1	
Merged-chr3-14578602-1	chr3	14578456	14578748	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-14578602-1	
Merged-chr14-45700404-1	chr14	45700251	45700558	+	13.200000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-45700401-2	
Merged-chr16-91695325-1	chr16	91695179	91695471	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr16-91695325-1	
Merged-chr13-98307497-1	chr13	98307351	98307643	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-98307497-1	
Merged-chr12-8499270-1	chr12	8499118	8499422	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr12-8499270-1	
Merged-chr4-54973407-1	chr4	54973244	54973570	+	8.220000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-54973410-2	
Merged-chr11-75564328-1	chr11	75564177	75564479	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-75564328-1	
Merged-chr7-98105027-1	chr7	98104875	98105179	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-98105027-1	
Merged-chr4-59323250-1	chr4	59323098	59323402	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-59323250-1	
Merged-chr18-34068061-1	chr18	34067909	34068213	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-34068061-1	
Merged-chr18-51155481-1	chr18	51155335	51155627	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-51155481-1	
Merged-chr17-34287856-1	chr17	34287655	34288058	+	16.666666	pCREB.fed.mergepeaks.txt	1	Merged-chr17-34287867-3	
Merged-chr19-53437461-1	chr19	53437310	53437612	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-53437461-1	
Merged-chr15-76607518-1	chr15	76607366	76607670	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr15-76607518-1	
Merged-chr1-87028591-1	chr1	87028440	87028742	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-87028591-1	
Merged-chr7-65371076-1	chr7	65370924	65371228	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-65371076-1	
Merged-chr3-73673541-1	chr3	73673338	73673744	+	10.900000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-73673538-2	
Merged-chr11-110422325-1	chr11	110422179	110422471	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-110422325-1	
Merged-chr4-10943090-1	chr4	10942938	10943242	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-10943090-1	
Merged-chr11-90667529-1	chr11	90667322	90667737	+	10.850000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-90667527-3	
Merged-chr11-110101685-1	chr11	110101534	110101836	+	11.100000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-110101685-1	
Merged-chr19-49517485-1	chr19	49517334	49517636	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-49517485-1	
Merged-chr3-90079597-1	chr3	90079441	90079754	+	18.533333	pCREB.fed.mergepeaks.txt	1	Merged-chr3-90079594-3	
Merged-chr2-50305122-1	chr2	50304976	50305268	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-50305122-1	
Merged-chr9-64789432-1	chr9	64789286	64789578	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-64789432-1	
Merged-chr15-11398708-1	chr15	11398562	11398854	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr15-11398708-1	
Merged-chr5-140118143-1	chr5	140117991	140118295	+	9.750000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-140118143-1	
Merged-chr10-81082842-1	chr10	81082679	81083006	+	9.690001	pCREB.fed.mergepeaks.txt	1	Merged-chr10-81082843-2	
Merged-chr14-21500683-1	chr14	21500511	21500855	+	12.100000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-21500683-2	
Merged-chr13-41249768-1	chr13	41249615	41249921	+	12.350000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-41249771-2	
Merged-chr12-80463586-1	chr12	80463435	80463737	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr12-80463586-1	
Merged-chr4-135752854-1	chr4	135752702	135753006	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-135752854-1	
Merged-chr5-65586577-1	chr5	65586403	65586752	+	15.566667	pCREB.fed.mergepeaks.txt	1	Merged-chr5-65586582-3	
Merged-chr17-29347852-1	chr17	29347668	29348037	+	9.276667	pCREB.fed.mergepeaks.txt	1	Merged-chr17-29347857-3	
Merged-chr2-114654838-1	chr2	114654579	114655098	+	9.775000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-114654841-2	
Merged-chr5-143398098-1	chr5	143397906	143398290	+	10.850000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-143398092-3	
Merged-chr8-83332442-1	chr8	83332228	83332657	+	9.980000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-83332441-3	
Merged-chr17-56935630-1	chr17	56935478	56935782	+	10.900000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-56935630-1	
Merged-chr2-90701558-1	chr2	90701406	90701710	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-90701558-1	
Merged-chr5-122937258-1	chr5	122937112	122937404	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-122937258-1	
Merged-chr11-120573424-1	chr11	120573200	120573648	+	10.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-120573427-2	
Merged-chr18-47042889-1	chr18	47042738	47043040	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-47042889-1	
Merged-chr10-39732258-1	chr10	39732106	39732410	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-39732258-1	
Merged-chr14-55724545-1	chr14	55724394	55724696	+	13.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-55724545-1	
Merged-chr6-94640343-1	chr6	94640197	94640489	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr6-94640343-1	
Merged-chr10-117412799-1	chr10	117412648	117412950	+	11.100000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-117412799-1	
Merged-chr8-79639203-1	chr8	79639007	79639399	+	9.956667	pCREB.fed.mergepeaks.txt	1	Merged-chr8-79639216-3	
Merged-chr4-38057428-1	chr4	38057276	38057580	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-38057428-1	
Merged-chr1-171214551-1	chr1	171214405	171214697	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-171214551-1	
Merged-chr2-11464608-1	chr2	11464462	11464754	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-11464608-1	
Merged-chr4-19462479-1	chr4	19462328	19462630	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-19462479-1	
Merged-chr19-4786438-1	chr19	4786286	4786590	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-4786438-1	
Merged-chr7-55848665-1	chr7	55848519	55848811	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-55848665-1	
Merged-chr17-56990307-1	chr17	56990141	56990474	+	9.375000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-56990304-2	
Merged-chr13-69611949-1	chr13	69611798	69612100	+	13.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-69611949-1	
Merged-chr17-45590194-1	chr17	45590048	45590340	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-45590194-1	
Merged-chr17-54065873-1	chr17	54065721	54066025	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-54065873-1	
Merged-chr13-74350205-1	chr13	74349918	74350492	+	8.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-74350208-2	
Merged-chr2-137840650-1	chr2	137840504	137840796	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-137840650-1	
Merged-chr9-20804482-1	chr9	20804336	20804628	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-20804482-1	
Merged-chr3-151893676-1	chr3	151893530	151893822	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-151893676-1	
Merged-chr7-43562245-1	chr7	43562093	43562397	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-43562245-1	
Merged-chrX-71364873-1	chrX	71364727	71365019	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chrX-71364873-1	
Merged-chr5-122637233-1	chr5	122637042	122637424	+	15.966666	pCREB.fed.mergepeaks.txt	1	Merged-chr5-122637222-3	
Merged-chr7-126884893-1	chr7	126884664	126885123	+	9.400000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-126884894-2	
Merged-chr11-50174841-1	chr11	50174599	50175083	+	10.425000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-50174841-2	
Merged-chr17-34647011-1	chr17	34646860	34647162	+	12.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-34647011-1	
Merged-chr4-136125575-1	chr4	136125429	136125721	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-136125575-1	
Merged-chr11-94549153-1	chr11	94548937	94549370	+	10.725000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-94549156-2	
Merged-chr10-94198857-1	chr10	94198705	94199009	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-94198857-1	
Merged-chr17-12960444-1	chr17	12960226	12960662	+	8.220000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-12960447-2	
Merged-chr8-67809338-1	chr8	67809192	67809484	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-67809338-1	
Merged-chr11-97362112-1	chr11	97361956	97362268	+	10.315001	pCREB.fed.mergepeaks.txt	1	Merged-chr11-97362112-2	
Merged-chr7-16387982-1	chr7	16387831	16388133	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-16387982-1	
Merged-chr2-32704492-1	chr2	32704298	32704687	+	11.424999	pCREB.fed.mergepeaks.txt	1	Merged-chr2-32704489-2	
Merged-chr1-152903213-1	chr1	152903062	152903364	+	11.800000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-152903213-1	
Merged-chr4-132474753-1	chr4	132474601	132474905	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-132474753-1	
Merged-chr14-47472493-1	chr14	47472342	47472644	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-47472493-1	
Merged-chr13-60110688-1	chr13	60110534	60110842	+	9.975000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-60110691-2	
Merged-chr4-133813181-1	chr4	133813030	133813332	+	10.400000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-133813181-1	
Merged-chr1-182539445-1	chr1	182539293	182539597	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-182539445-1	
Merged-chr17-30431579-1	chr17	30431428	30431730	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-30431579-1	
Merged-chr11-70700288-1	chr11	70700137	70700439	+	10.400000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-70700288-1	
Merged-chr2-152343977-1	chr2	152343831	152344123	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-152343977-1	
Merged-chr2-163602290-1	chr2	163602128	163602453	+	10.335000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-163602293-2	
Merged-chr5-116024522-1	chr5	116024340	116024705	+	12.225000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-116024525-2	
Merged-chr3-63170126-1	chr3	63169980	63170272	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-63170126-1	
Merged-chr6-125516119-1	chr6	125515955	125516284	+	8.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr6-125516116-2	
Merged-chr11-21082789-1	chr11	21082638	21082940	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-21082789-1	
Merged-chr17-25115864-1	chr17	25115688	25116041	+	9.030001	pCREB.fed.mergepeaks.txt	1	Merged-chr17-25115865-2	
Merged-chr16-70314591-1	chr16	70314440	70314742	+	10.400000	pCREB.fed.mergepeaks.txt	1	Merged-chr16-70314591-1	
Merged-chr11-51876013-1	chr11	51875861	51876165	+	9.750000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-51876013-1	
Merged-chr1-130678725-1	chr1	130678579	130678871	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-130678725-1	
Merged-chr19-55195801-1	chr19	55195649	55195953	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-55195801-1	
Merged-chr7-90442671-1	chr7	90442494	90442848	+	12.333333	pCREB.fed.mergepeaks.txt	1	Merged-chr7-90442676-3	
Merged-chr19-4878724-1	chr19	4878573	4878875	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-4878724-1	
Merged-chr7-4629643-1	chr7	4629492	4629794	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-4629643-1	
Merged-chr7-30308654-1	chr7	30308493	30308815	+	10.850000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-30308659-3	
Merged-chr9-84927182-1	chr9	84927036	84927328	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-84927182-1	
Merged-chr2-117019354-1	chr2	117019208	117019500	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-117019354-1	
Merged-chr3-89246488-1	chr3	89246289	89246687	+	9.595000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-89246485-2	
Merged-chr8-107056498-1	chr8	107056204	107056793	+	10.500000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-107056526-3	
Merged-chr3-32396939-1	chr3	32396701	32397177	+	12.233334	pCREB.fed.mergepeaks.txt	1	Merged-chr3-32396964-3	
Merged-chr7-112428323-1	chr7	112428177	112428469	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-112428323-1	
Merged-chr18-12955763-1	chr18	12955617	12955909	+	11.500000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-12955763-1	
Merged-chr2-151741242-1	chr2	151741040	151741444	+	11.290000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-151741248-3	
Merged-chr13-104287011-1	chr13	104286836	104287186	+	16.700001	pCREB.fed.mergepeaks.txt	1	Merged-chr13-104287014-2	
Merged-chr6-83572427-1	chr6	83572218	83572636	+	9.660000	pCREB.fed.mergepeaks.txt	1	Merged-chr6-83572431-3	
Merged-chr10-69160986-1	chr10	69160777	69161195	+	8.830000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-69160986-2	
Merged-chr11-90000839-1	chr11	90000686	90000993	+	13.400000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-90000842-2	
Merged-chr15-81811400-1	chr15	81811248	81811552	+	9.170000	pCREB.fed.mergepeaks.txt	1	Merged-chr15-81811400-1	
Merged-chr2-73312627-1	chr2	73312434	73312820	+	15.766666	pCREB.fed.mergepeaks.txt	1	Merged-chr2-73312625-3	
Merged-chr2-164769744-1	chr2	164769598	164769890	+	12.100000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-164769744-1	
Merged-chr5-97111581-1	chr5	97111418	97111745	+	10.043333	pCREB.fed.mergepeaks.txt	1	Merged-chr5-97111580-3	
Merged-chr5-34344858-1	chr5	34344707	34345009	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-34344858-1	
Merged-chr11-109505108-1	chr11	109504962	109505254	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-109505108-1	
Merged-chr3-97628934-1	chr3	97628782	97629086	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-97628934-1	
Merged-chr10-80254775-1	chr10	80254629	80254921	+	11.500000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-80254775-1	
Merged-chr5-36465063-1	chr5	36464882	36465245	+	15.166667	pCREB.fed.mergepeaks.txt	1	Merged-chr5-36465062-3	
Merged-chr8-46470660-1	chr8	46470514	46470806	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr8-46470660-1	
Merged-chr7-14210957-1	chr7	14210811	14211103	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-14210957-1	
Merged-chrX-16618471-1	chrX	16618280	16618662	+	15.650000	pCREB.fed.mergepeaks.txt	1	Merged-chrX-16618474-2	
Merged-chr10-111516360-1	chr10	111516208	111516512	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-111516360-1	
Merged-chr4-63257289-1	chr4	63257137	63257441	+	8.030000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-63257289-1	
Merged-chr4-129335732-1	chr4	129335586	129335878	+	10.900000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-129335732-1	
Merged-chr6-143152398-1	chr6	143152252	143152544	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr6-143152398-1	
Merged-chr10-23787443-1	chr10	23787177	23787709	+	9.976666	pCREB.fed.mergepeaks.txt	1	Merged-chr10-23787474-3	
Merged-chr19-5195881-1	chr19	5195735	5196027	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-5195881-1	
Merged-chr9-121751564-1	chr9	121751418	121751710	+	7.840000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-121751564-1	
Merged-chr3-73535190-1	chr3	73535039	73535341	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr3-73535190-1	
Merged-chr1-64122223-1	chr1	64122072	64122374	+	8.890000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-64122223-1	
Merged-chr11-69581463-1	chr11	69581311	69581615	+	9.750000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-69581463-1	
Merged-chr5-53590353-1	chr5	53590207	53590499	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-53590353-1	
Merged-chr6-145361525-1	chr6	145361379	145361671	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr6-145361525-1	
Merged-chr5-87016212-1	chr5	87016066	87016358	+	12.100000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-87016212-1	
Merged-chr19-55316147-1	chr19	55315996	55316298	+	11.800000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-55316147-1	
Merged-chr2-21205522-1	chr2	21205237	21205808	+	8.790000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-21205517-3	
Merged-chr4-59783900-1	chr4	59783748	59784052	+	9.110001	pCREB.fed.mergepeaks.txt	1	Merged-chr4-59783898-2	
Merged-chr13-119456498-1	chr13	119456327	119456669	+	8.525000	pCREB.fed.mergepeaks.txt	1	Merged-chr13-119456495-2	
Merged-chr9-22475803-1	chr9	22475651	22475955	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr9-22475803-1	
Merged-chr1-86066638-1	chr1	86066486	86066790	+	9.750000	pCREB.fed.mergepeaks.txt	1	Merged-chr1-86066638-1	
Merged-chr4-129335253-1	chr4	129335023	129335483	+	8.460000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-129335253-2	
Merged-chr8-14245041-1	chr8	14244861	14245222	+	10.825001	pCREB.fed.mergepeaks.txt	1	Merged-chr8-14245038-2	
Merged-chr10-7781175-1	chr10	7781029	7781321	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr10-7781175-1	
Merged-chr14-78850895-1	chr14	78850743	78851047	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr14-78850895-1	
Merged-chr17-24550141-1	chr17	24549989	24550293	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-24550141-1	
Merged-chr2-128967273-1	chr2	128967100	128967447	+	11.950001	pCREB.fed.mergepeaks.txt	1	Merged-chr2-128967271-2	
Merged-chr5-24685576-1	chr5	24685425	24685727	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr5-24685576-1	
Merged-chr19-34751108-1	chr19	34750962	34751254	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr19-34751108-1	
Merged-chr2-25211313-1	chr2	25211161	25211465	+	10.300000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-25211313-1	
Merged-chr17-34894083-1	chr17	34893932	34894234	+	11.800000	pCREB.fed.mergepeaks.txt	1	Merged-chr17-34894083-1	
Merged-chr11-115165093-1	chr11	115164947	115165239	+	10.900000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-115165093-1	
Merged-chr7-103324367-1	chr7	103324221	103324513	+	8.450000	pCREB.fed.mergepeaks.txt	1	Merged-chr7-103324367-1	
Merged-chr8-11530982-1	chr8	11530815	11531150	+	8.825001	pCREB.fed.mergepeaks.txt	1	Merged-chr8-11530985-2	
Merged-chr4-154878007-1	chr4	154877855	154878159	+	10.900000	pCREB.fed.mergepeaks.txt	1	Merged-chr4-154878007-1	
Merged-chr11-17678881-1	chr11	17678735	17679027	+	7.240000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-17678881-1	
Merged-chr2-118307756-1	chr2	118307610	118307902	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-118307756-1	
Merged-chr11-109440126-1	chr11	109439974	109440278	+	8.600000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-109440126-1	
Merged-chr9-110345533-1	chr9	110345340	110345727	+	10.666667	pCREB.fed.mergepeaks.txt	1	Merged-chr9-110345545-3	
Merged-chr11-4883204-1	chr11	4883058	4883350	+	9.650000	pCREB.fed.mergepeaks.txt	1	Merged-chr11-4883204-1	
Merged-chr18-54971096-1	chr18	54970950	54971242	+	9.050000	pCREB.fed.mergepeaks.txt	1	Merged-chr18-54971096-1	
Merged-chr8-87478396-1	chr8	87478230	87478562	+	10.183333	pCREB.fed.mergepeaks.txt	1	Merged-chr8-87478401-3	
Merged-chr17-56256607-1	chr17	56256414	56256801	+	14.916667	pCREB.fed.mergepeaks.txt	1	Merged-chr17-56256620-3	
Merged-chr8-111643368-1	chr8	111643206	111643530	+	11.566667	pCREB.fed.mergepeaks.txt	1	Merged-chr8-111643368-3	
Merged-chr2-103846986-1	chr2	103846835	103847137	+	9.630000	pCREB.fed.mergepeaks.txt	1	Merged-chr2-103846986-1	
